,Dry Bulb Temperature,Global Horizontal Radiation,Cooling Demand
2017-09-08 22:00:00,23.0,0.0,659.2692120286586
2017-09-08 23:00:00,23.0,0.0,562.819292660189
2017-09-09 00:00:00,22.0,0.0,78.456679301798
2017-09-09 01:00:00,20.7,0.0,47.99592185596443
2017-09-09 02:00:00,21.0,0.0,86.14294449958454
2017-09-09 03:00:00,20.0,0.0,82.89190965586562
2017-09-09 04:00:00,19.0,0.0,89.41003389365825
2017-09-09 05:00:00,19.0,0.0,85.6747408021816
2017-09-09 06:00:00,19.0,68.0,66.234565826187
2017-09-09 07:00:00,18.2,217.0,10.692116385827635
2017-09-09 08:00:00,20.0,402.0,1.3101976563285174
2017-09-09 09:00:00,22.0,571.0,4791.805499579277
2017-09-09 10:00:00,25.8,692.0,5372.621333662372
2017-09-09 11:00:00,26.0,767.0,5712.149103391614
2017-09-09 12:00:00,26.0,789.0,7214.425109432027
2017-09-09 13:00:00,26.0,724.0,7329.2409406223205
2017-09-09 14:00:00,25.0,616.0,7271.728570992608
2017-09-09 15:00:00,25.0,487.0,7227.706457441249
2017-09-09 16:00:00,25.0,323.0,6613.200740460997
2017-09-09 17:00:00,25.0,151.0,5905.3427728310835
2017-09-09 18:00:00,25.0,33.0,5413.341374364821
2017-09-09 19:00:00,24.9,0.0,5092.533371245041
2017-09-09 20:00:00,24.0,0.0,3101.9479195660156
2017-09-09 21:00:00,24.0,0.0,365.5417426943354
2017-09-09 22:00:00,22.2,0.0,678.4126131966286
2017-09-09 23:00:00,21.0,0.0,574.3981935180598
2017-09-10 00:00:00,20.0,0.0,71.3556802523195
2017-09-10 01:00:00,19.8,0.0,0.0
2017-09-10 02:00:00,20.0,0.0,26.191530511300623
2017-09-10 03:00:00,20.0,0.0,69.5737237007206
2017-09-10 04:00:00,19.3,0.0,0.0
2017-09-10 05:00:00,19.0,0.0,17.213944670455323
2017-09-10 06:00:00,19.0,71.0,95.53274541468451
2017-09-10 07:00:00,18.8,223.0,151.5789435949545
2017-09-10 08:00:00,21.0,405.0,128.13404550794684
2017-09-10 09:00:00,23.0,570.0,5746.12437990622
2017-09-10 10:00:00,26.5,696.0,5384.772214683142
2017-09-10 11:00:00,26.0,772.0,6011.840226546434
2017-09-10 12:00:00,26.0,792.0,8817.747461939147
2017-09-10 13:00:00,27.5,737.0,9095.31081100299
2017-09-10 14:00:00,27.0,618.0,7014.265856539117
2017-09-10 15:00:00,26.0,477.0,7313.169775560885
2017-09-10 16:00:00,27.5,315.0,6633.8981339871125
2017-09-10 17:00:00,26.0,145.0,6374.31429174336
2017-09-10 18:00:00,26.0,33.0,6070.909444107711
2017-09-10 19:00:00,25.2,0.0,5569.5896827919605
2017-09-10 20:00:00,24.0,0.0,3183.981632146669
2017-09-10 21:00:00,23.0,0.0,341.2711961271838
2017-09-10 22:00:00,22.7,0.0,573.2236035685379
2017-09-10 23:00:00,23.0,0.0,528.0554251127155
2017-09-11 00:00:00,22.0,0.0,19.80447436961243
2017-09-11 01:00:00,22.0,0.0,0.0
2017-09-11 02:00:00,22.0,0.0,1.734208489747459
2017-09-11 03:00:00,22.0,0.0,5.507760077385956
2017-09-11 04:00:00,21.7,0.0,0.0
2017-09-11 05:00:00,21.0,0.0,0.0
2017-09-11 06:00:00,21.0,60.0,0.0
2017-09-11 07:00:00,20.9,195.0,0.0
2017-09-11 08:00:00,21.0,369.0,0.0
2017-09-11 09:00:00,24.0,530.0,7649.701539725159
2017-09-11 10:00:00,26.9,619.0,6037.236487186361
2017-09-11 11:00:00,26.0,646.0,5965.864433792108
2017-09-11 12:00:00,26.0,633.0,8751.92361657244
2017-09-11 13:00:00,27.3,567.0,7339.8884366696475
2017-09-11 14:00:00,26.0,482.0,6491.4200364751305
2017-09-11 15:00:00,26.0,394.0,6491.684456633186
2017-09-11 16:00:00,26.4,273.0,6421.405015432027
2017-09-11 17:00:00,26.0,127.0,5519.500316127546
2017-09-11 18:00:00,25.0,28.0,5011.7538250668285
2017-09-11 19:00:00,24.5,0.0,5074.229617625865
2017-09-11 20:00:00,24.0,0.0,2943.8876749373953
2017-09-11 21:00:00,23.0,0.0,315.4728974413064
2017-09-11 22:00:00,21.8,0.0,623.4531269191906
2017-09-11 23:00:00,21.0,0.0,541.5125792350483
2017-09-12 00:00:00,21.0,0.0,37.07735655770637
2017-09-12 01:00:00,20.6,0.0,0.0
2017-09-12 02:00:00,21.0,0.0,0.0
2017-09-12 03:00:00,20.0,0.0,9.788693219454071
2017-09-12 04:00:00,20.0,0.0,0.0
2017-09-12 05:00:00,20.0,0.0,28.782238779255188
2017-09-12 06:00:00,19.0,66.0,46.06696210766738
2017-09-12 07:00:00,19.0,215.0,0.0
2017-09-12 08:00:00,20.0,397.0,0.0
2017-09-12 09:00:00,24.0,562.0,4377.8026268834265
2017-09-12 10:00:00,25.0,690.0,4866.593849694884
2017-09-12 11:00:00,25.0,763.0,5402.719228288097
2017-09-12 12:00:00,25.0,748.0,6514.205995503666
2017-09-12 13:00:00,25.0,678.0,7495.515073449923
2017-09-12 14:00:00,25.0,575.0,6422.155305758025
2017-09-12 15:00:00,25.0,415.0,6583.138774450339
2017-09-12 16:00:00,25.0,240.0,6363.102685376941
2017-09-12 17:00:00,25.0,106.0,5709.496613940444
2017-09-12 18:00:00,25.0,27.0,5223.725400759337
2017-09-12 19:00:00,24.0,0.0,4988.19184449296
2017-09-12 20:00:00,24.0,0.0,2902.8344817003326
2017-09-12 21:00:00,23.0,0.0,214.83702911199507
2017-09-12 22:00:00,21.9,0.0,276.5961669758177
2017-09-12 23:00:00,22.0,0.0,484.5648633007727
2017-09-13 00:00:00,22.0,0.0,30.44191909034789
2017-09-13 01:00:00,21.4,0.0,0.0
2017-09-13 02:00:00,21.0,0.0,0.0
2017-09-13 03:00:00,21.0,0.0,0.0
2017-09-13 04:00:00,20.8,0.0,0.0
2017-09-13 05:00:00,21.0,0.0,0.0
2017-09-13 06:00:00,20.0,54.0,0.0
2017-09-13 07:00:00,20.0,162.0,0.0
2017-09-13 08:00:00,21.0,314.0,8.733189341869945
2017-09-13 09:00:00,22.0,486.0,4796.594696972386
2017-09-13 10:00:00,23.8,593.0,5317.096312912561
2017-09-13 11:00:00,24.0,615.0,6374.812884147147
2017-09-13 12:00:00,25.0,619.0,6717.823913712901
2017-09-13 13:00:00,24.1,569.0,7081.679443137177
2017-09-13 14:00:00,23.0,491.0,3656.3807421088886
2017-09-13 15:00:00,21.0,400.0,4003.420192259969
2017-09-13 16:00:00,21.6,233.0,3848.1628614499714
2017-09-13 17:00:00,23.0,89.0,3482.200311039626
2017-09-13 18:00:00,24.0,20.0,3488.868127083517
2017-09-13 19:00:00,23.6,0.0,3579.0979655362153
2017-09-13 20:00:00,23.0,0.0,1853.43765277471
2017-09-13 21:00:00,22.0,0.0,525.9444757485917
2017-09-13 22:00:00,21.4,0.0,920.0682077297273
2017-09-13 23:00:00,21.0,0.0,571.8153517300872
2017-09-14 00:00:00,21.0,0.0,132.55526912367714
2017-09-14 01:00:00,20.1,0.0,96.55255378103877
2017-09-14 02:00:00,20.0,0.0,100.80435032239168
2017-09-14 03:00:00,20.0,0.0,69.5248486268239
2017-09-14 04:00:00,19.4,0.0,101.88827807642826
2017-09-14 05:00:00,20.0,0.0,62.25894711510135
2017-09-14 06:00:00,20.0,47.0,20.116817619832364
2017-09-14 07:00:00,19.9,170.0,5.180192903583028
2017-09-14 08:00:00,21.0,298.0,22.61968558420772
2017-09-14 09:00:00,22.0,355.0,3361.515746076828
2017-09-14 10:00:00,22.0,398.0,6323.524509379716
2017-09-14 11:00:00,24.0,450.0,4668.697058363573
2017-09-14 12:00:00,20.6,477.0,9213.453835996937
2017-09-14 13:00:00,25.0,452.0,6912.254577975872
2017-09-14 14:00:00,24.0,367.0,7974.416733691552
2017-09-14 15:00:00,25.0,283.0,5157.1955465274805
2017-09-14 16:00:00,24.0,193.0,4425.556333151284
2017-09-14 17:00:00,22.0,82.0,3205.174259636581
2017-09-14 18:00:00,22.0,13.0,2823.559209239111
2017-09-14 19:00:00,21.0,0.0,2555.175517279925
2017-09-14 20:00:00,20.0,0.0,1449.8241366735485
2017-09-14 21:00:00,21.0,0.0,315.37615245835116
2017-09-14 22:00:00,20.3,0.0,700.0316546316299
2017-09-14 23:00:00,18.0,0.0,598.9202073310003
2017-09-15 00:00:00,18.0,0.0,105.00129970483702
2017-09-15 01:00:00,17.2,0.0,79.55422079661373
2017-09-15 02:00:00,17.0,0.0,93.52842229048414
2017-09-15 03:00:00,17.0,0.0,54.714371200791675
2017-09-15 04:00:00,16.5,0.0,70.7044936973737
2017-09-15 05:00:00,17.0,0.0,71.82800137682746
2017-09-15 06:00:00,17.0,16.0,31.83173646286471
2017-09-15 07:00:00,16.9,59.0,75.63834949422125
2017-09-15 08:00:00,17.0,139.0,117.24898141735449
2017-09-15 09:00:00,17.0,190.0,105.97128305915999
2017-09-15 10:00:00,17.0,211.0,886.4872684559967
2017-09-15 11:00:00,17.0,252.0,1078.9247439395365
2017-09-15 12:00:00,19.0,279.0,2014.411671985365
2017-09-15 13:00:00,18.5,265.0,2430.722756091784
2017-09-15 14:00:00,18.0,235.0,1422.7894081655124
2017-09-15 15:00:00,18.0,194.0,1142.6456227354345
2017-09-15 16:00:00,17.9,112.0,1066.711704487629
2017-09-15 17:00:00,18.0,39.0,828.8401711504907
2017-09-15 18:00:00,18.0,8.0,624.9733315603207
2017-09-15 19:00:00,17.8,0.0,557.8199640790743
2017-09-15 20:00:00,18.0,0.0,473.0652357082832
2017-09-15 21:00:00,17.0,0.0,258.8215863206265
2017-09-15 22:00:00,16.0,0.0,321.96506194427207
2017-09-15 23:00:00,16.0,0.0,377.013629927642
2017-09-16 00:00:00,16.0,0.0,50.39070735270519
2017-09-16 01:00:00,16.0,0.0,0.0
2017-09-16 02:00:00,15.0,0.0,20.24123111802836
2017-09-16 03:00:00,15.0,0.0,24.05045675803029
2017-09-16 04:00:00,15.0,0.0,24.05045675803029
2017-09-16 05:00:00,15.0,0.0,0.0
2017-09-16 06:00:00,15.0,49.0,0.0
2017-09-16 07:00:00,14.0,175.0,18.822693373559698
2017-09-16 08:00:00,15.0,317.0,46.016763958668754
2017-09-16 09:00:00,16.0,455.0,70.99730772047236
2017-09-16 10:00:00,19.1,581.0,1621.765023848733
2017-09-16 11:00:00,21.0,618.0,2461.2310015522944
2017-09-16 12:00:00,22.0,609.0,4494.6513687521465
2017-09-16 13:00:00,23.3,593.0,5389.385578605341
2017-09-16 14:00:00,23.0,547.0,4001.0877432112206
2017-09-16 15:00:00,23.0,424.0,3715.7098980795354
2017-09-16 16:00:00,22.0,261.0,3556.3436588652744
2017-09-16 17:00:00,22.0,118.0,3038.0689532576234
2017-09-16 18:00:00,22.0,22.0,2280.6647706821727
2017-09-16 19:00:00,21.0,0.0,2180.2484651486025
2017-09-16 20:00:00,21.0,0.0,1375.4532925620128
2017-09-16 21:00:00,20.0,0.0,166.04588144321832
2017-09-16 22:00:00,19.8,0.0,467.31370013111956
2017-09-16 23:00:00,20.0,0.0,485.7168842877343
2017-09-17 00:00:00,19.0,0.0,33.65000204743827
2017-09-17 01:00:00,19.0,0.0,0.0
2017-09-17 02:00:00,19.0,0.0,0.0
2017-09-17 03:00:00,18.0,0.0,0.0
2017-09-17 04:00:00,18.0,0.0,9.121043388247037
2017-09-17 05:00:00,17.0,0.0,29.369345553526284
2017-09-17 06:00:00,17.0,50.0,7.374926386077682
2017-09-17 07:00:00,16.5,162.0,0.0
2017-09-17 08:00:00,18.0,309.0,0.0
2017-09-17 09:00:00,19.0,418.0,2128.4074226806592
2017-09-17 10:00:00,22.5,474.0,4049.5794599045958
2017-09-17 11:00:00,24.0,596.0,2830.9288924241623
2017-09-17 12:00:00,22.0,696.0,4465.256667724449
2017-09-17 13:00:00,21.8,665.0,5498.533234247114
2017-09-17 14:00:00,22.0,526.0,4540.742099732354
2017-09-17 15:00:00,23.0,376.0,3792.1489710110877
2017-09-17 16:00:00,22.8,245.0,4207.608172912086
2017-09-17 17:00:00,23.0,96.0,3436.450735609114
2017-09-17 18:00:00,22.0,16.0,3010.1819230814554
2017-09-17 19:00:00,21.7,0.0,3306.6146988633227
2017-09-17 20:00:00,22.0,0.0,1969.4141634306818
2017-09-17 21:00:00,22.0,0.0,204.32696739767576
2017-09-17 22:00:00,22.3,0.0,1245.8140441718676
2017-09-17 23:00:00,22.0,0.0,560.7001559043069
2017-09-18 00:00:00,19.0,0.0,159.79326116502068
2017-09-18 01:00:00,18.5,0.0,144.1662028700924
2017-09-18 02:00:00,18.0,0.0,140.96897477193764
2017-09-18 03:00:00,18.0,0.0,121.10142873537585
2017-09-18 04:00:00,17.6,0.0,133.02719241071443
2017-09-18 05:00:00,19.0,0.0,32.15432153012385
2017-09-18 06:00:00,20.0,36.0,59.196888571758656
2017-09-18 07:00:00,17.7,116.0,69.98768363263831
2017-09-18 08:00:00,19.0,230.0,134.58581658372665
2017-09-18 09:00:00,20.0,336.0,970.9157389013466
2017-09-18 10:00:00,18.6,510.0,2610.905784507756
2017-09-18 11:00:00,21.0,644.0,3161.5114117552025
2017-09-18 12:00:00,22.0,656.0,3402.4861932055906
2017-09-18 13:00:00,23.5,646.0,3849.454205615475
2017-09-18 14:00:00,23.0,578.0,2746.3388522244127
2017-09-18 15:00:00,23.0,437.0,2286.4172929424894
2017-09-18 16:00:00,23.0,258.0,2616.214350509352
2017-09-18 17:00:00,22.5,107.0,2074.063638651705
2017-09-18 18:00:00,22.0,18.0,1538.3985246853333
2017-09-18 19:00:00,20.4,0.0,1354.7503159648504
2017-09-18 20:00:00,20.0,0.0,630.585789592058
2017-09-18 21:00:00,19.0,0.0,185.9600283323698
2017-09-18 22:00:00,18.5,0.0,270.1056905086146
2017-09-18 23:00:00,19.0,0.0,547.7216013397552
2017-09-19 00:00:00,19.0,0.0,79.84867891127689
2017-09-19 01:00:00,16.7,0.0,4.512217491835245
2017-09-19 02:00:00,17.0,0.0,4.394422671783913
2017-09-19 03:00:00,17.0,0.0,19.300778396274367
2017-09-19 04:00:00,17.0,0.0,46.06162278776978
2017-09-19 05:00:00,17.0,0.0,50.54377520977536
2017-09-19 06:00:00,17.0,54.0,0.0
2017-09-19 07:00:00,15.9,192.0,78.89330892860501
2017-09-19 08:00:00,17.0,358.0,118.20500518092274
2017-09-19 09:00:00,18.0,515.0,0.1634180999307687
2017-09-19 10:00:00,18.6,632.0,623.8762701334992
2017-09-19 11:00:00,19.0,654.0,1328.8033075339881
2017-09-19 12:00:00,21.0,584.0,2703.8986402355426
2017-09-19 13:00:00,21.0,480.0,3064.9256686915555
2017-09-19 14:00:00,22.0,406.0,2429.477543210617
2017-09-19 15:00:00,22.0,313.0,2335.450987570571
2017-09-19 16:00:00,22.8,196.0,2239.0754395534373
2017-09-19 17:00:00,22.0,87.0,1928.7596923210876
2017-09-19 18:00:00,22.0,14.0,1601.2373492441072
2017-09-19 19:00:00,21.0,0.0,1537.0799822934418
2017-09-19 20:00:00,21.0,0.0,759.6076855330325
2017-09-19 21:00:00,20.0,0.0,385.2012127663827
2017-09-19 22:00:00,18.0,0.0,506.0622260818243
2017-09-19 23:00:00,18.0,0.0,559.6371730161832
2017-09-20 00:00:00,18.0,0.0,119.21598851847081
2017-09-20 01:00:00,16.7,0.0,48.90726085862094
2017-09-20 02:00:00,17.0,0.0,80.04492718403766
2017-09-20 03:00:00,17.0,0.0,66.21150620151607
2017-09-20 04:00:00,16.0,0.0,34.40096266666822
2017-09-20 05:00:00,16.0,0.0,25.182246749236764
2017-09-20 06:00:00,16.0,39.0,22.6509175041735
2017-09-20 07:00:00,16.0,145.0,12.422271394201704
2017-09-20 08:00:00,18.0,307.0,43.6844014812653
2017-09-20 09:00:00,18.0,468.0,792.1368735892464
2017-09-20 10:00:00,21.5,552.0,2519.145323496204
2017-09-20 11:00:00,22.0,575.0,3104.6196280580016
2017-09-20 12:00:00,23.0,558.0,7063.595868133546
2017-09-20 13:00:00,24.6,479.0,6575.543811849337
2017-09-20 14:00:00,23.0,406.0,4868.0333919864015
2017-09-20 15:00:00,22.0,308.0,5984.422462000151
2017-09-20 16:00:00,23.2,186.0,4408.961240071884
2017-09-20 17:00:00,23.0,83.0,5609.970127288775
2017-09-20 18:00:00,23.0,13.0,3554.6134552716535
2017-09-20 19:00:00,21.8,0.0,3006.396714352777
2017-09-20 20:00:00,21.0,0.0,1212.6108990945684
2017-09-20 21:00:00,18.0,0.0,306.1069987549754
2017-09-20 22:00:00,16.9,0.0,660.6965610675022
2017-09-20 23:00:00,18.0,0.0,711.4556435214306
2017-09-21 00:00:00,18.0,0.0,168.3480210468461
2017-09-21 01:00:00,16.9,0.0,81.13319309505201
2017-09-21 02:00:00,17.0,0.0,100.88192892491823
2017-09-21 03:00:00,17.0,0.0,82.6711715901462
2017-09-21 04:00:00,16.3,0.0,79.89207445198423
2017-09-21 05:00:00,16.0,0.0,96.89901726006632
2017-09-21 06:00:00,16.0,30.0,85.69626999403616
2017-09-21 07:00:00,14.8,127.0,96.16684267095366
2017-09-21 08:00:00,17.0,302.0,88.03435358029138
2017-09-21 09:00:00,18.0,492.0,2035.2497831332785
2017-09-21 10:00:00,21.0,633.0,2108.544488752322
2017-09-21 11:00:00,22.0,713.0,2919.3579162345827
2017-09-21 12:00:00,23.0,690.0,5073.779478056002
2017-09-21 13:00:00,24.2,605.0,5573.506261379869
2017-09-21 14:00:00,24.0,496.0,4873.010151011854
2017-09-21 15:00:00,24.0,361.0,4735.814418868719
2017-09-21 16:00:00,24.2,226.0,4647.131333358434
2017-09-21 17:00:00,23.0,91.0,3979.780373802112
2017-09-21 18:00:00,23.0,13.0,3096.1140168460356
2017-09-21 19:00:00,22.6,0.0,3256.722488864804
2017-09-21 20:00:00,22.0,0.0,1949.0067439694965
2017-09-21 21:00:00,22.0,0.0,280.7630685433268
2017-09-21 22:00:00,21.0,0.0,621.3333605915208
2017-09-21 23:00:00,20.0,0.0,527.3960618914061
2017-09-22 00:00:00,20.0,0.0,139.03708338740356
2017-09-22 01:00:00,19.0,0.0,114.14532621300424
2017-09-22 02:00:00,18.0,0.0,113.79185826137595
2017-09-22 03:00:00,18.0,0.0,58.55956299320611
2017-09-22 04:00:00,19.0,0.0,60.14803319265994
2017-09-22 05:00:00,19.0,0.0,60.809506645856814
2017-09-22 06:00:00,19.0,45.0,60.50402454394382
2017-09-22 07:00:00,19.0,174.0,49.7484351742396
2017-09-22 08:00:00,19.0,336.0,36.43221315763169
2017-09-22 09:00:00,21.0,448.0,2514.203933346063
2017-09-22 10:00:00,23.1,550.0,3814.2367624197263
2017-09-22 11:00:00,25.0,604.0,4919.442546614039
2017-09-22 12:00:00,26.0,575.0,6963.141866551013
2017-09-22 13:00:00,27.1,510.0,7459.617450417451
2017-09-22 14:00:00,26.0,425.0,7718.423962426438
2017-09-22 15:00:00,27.0,334.0,6440.5831035852425
2017-09-22 16:00:00,26.4,198.0,6003.666516202379
2017-09-22 17:00:00,26.0,69.0,4781.063494604884
2017-09-22 18:00:00,25.0,12.0,4364.445741703277
2017-09-22 19:00:00,24.3,0.0,5223.803149448324
2017-09-22 20:00:00,25.0,0.0,3185.780221908316
2017-09-22 21:00:00,24.0,0.0,229.4930973025406
2017-09-22 22:00:00,23.3,0.0,464.1754390662197
2017-09-22 23:00:00,23.0,0.0,488.47507458798356
2017-09-23 00:00:00,23.0,0.0,32.58974452442935
2017-09-23 01:00:00,22.5,0.0,0.0
2017-09-23 02:00:00,22.0,0.0,0.0
2017-09-23 03:00:00,22.0,0.0,0.0
2017-09-23 04:00:00,21.1,0.0,0.0
2017-09-23 05:00:00,20.0,0.0,0.0
2017-09-23 06:00:00,20.0,34.0,0.0
2017-09-23 07:00:00,20.7,145.0,0.0
2017-09-23 08:00:00,23.0,278.0,42.71831691216014
2017-09-23 09:00:00,23.0,416.0,6779.307853434116
2017-09-23 10:00:00,24.7,536.0,6987.908243995283
2017-09-23 11:00:00,25.0,618.0,5736.220357494206
2017-09-23 12:00:00,25.0,610.0,7019.799650893753
2017-09-23 13:00:00,25.5,541.0,7432.189030992432
2017-09-23 14:00:00,25.0,475.0,6038.20875138036
2017-09-23 15:00:00,25.0,363.0,6284.271186553497
2017-09-23 16:00:00,24.9,222.0,6071.6434944677985
2017-09-23 17:00:00,24.0,83.0,5099.938383592697
2017-09-23 18:00:00,23.0,13.0,4109.242578642503
2017-09-23 19:00:00,22.7,0.0,4493.4324188984965
2017-09-23 20:00:00,23.0,0.0,2385.686438584123
2017-09-23 21:00:00,22.0,0.0,302.2971999769077
2017-09-23 22:00:00,20.2,0.0,593.3429278739981
2017-09-23 23:00:00,20.0,0.0,539.9701201187592
2017-09-24 00:00:00,20.0,0.0,46.77647115815845
2017-09-24 01:00:00,19.2,0.0,0.0
2017-09-24 02:00:00,20.0,0.0,8.927278643400376
2017-09-24 03:00:00,19.0,0.0,23.379373874836862
2017-09-24 04:00:00,18.4,0.0,2.4303267478205672
2017-09-24 05:00:00,18.0,0.0,37.98863798136197
2017-09-24 06:00:00,18.0,48.0,31.530938749376716
2017-09-24 07:00:00,17.2,181.0,0.0
2017-09-24 08:00:00,18.0,352.0,23.851913965643885
2017-09-24 09:00:00,20.0,503.0,3871.9037762678954
2017-09-24 10:00:00,24.2,625.0,5029.721299191675
2017-09-24 11:00:00,26.0,706.0,5815.453245234327
2017-09-24 12:00:00,26.0,726.0,6537.862896070205
2017-09-24 13:00:00,26.0,674.0,7269.0211296065945
2017-09-24 14:00:00,25.0,562.0,5899.146676701872
2017-09-24 15:00:00,24.0,414.0,6297.385144254918
2017-09-24 16:00:00,25.5,249.0,6233.176685298534
2017-09-24 17:00:00,24.0,93.0,5491.613844515052
2017-09-24 18:00:00,24.0,12.0,4511.099094307099
2017-09-24 19:00:00,23.6,0.0,4629.586875681599
2017-09-24 20:00:00,23.0,0.0,2032.236031609029
2017-09-24 21:00:00,21.0,0.0,147.27822953322408
2017-09-24 22:00:00,20.6,0.0,318.77441411330454
2017-09-24 23:00:00,21.0,0.0,530.3653320721289
2017-09-25 00:00:00,21.0,0.0,47.5221495521314
2017-09-25 01:00:00,20.1,0.0,0.0
2017-09-25 02:00:00,20.0,0.0,0.0
2017-09-25 03:00:00,20.0,0.0,22.92195523763874
2017-09-25 04:00:00,19.0,0.0,2.8154345986336278
2017-09-25 05:00:00,19.0,0.0,31.52035046119042
2017-09-25 06:00:00,18.0,43.0,47.302050969711345
2017-09-25 07:00:00,17.9,171.0,0.4776652843717999
2017-09-25 08:00:00,19.0,343.0,9.6144189996412
2017-09-25 09:00:00,21.0,504.0,4625.7990139639505
2017-09-25 10:00:00,23.7,630.0,5236.61687792283
2017-09-25 11:00:00,24.0,701.0,4709.334805879159
2017-09-25 12:00:00,24.0,712.0,7368.7220551115615
2017-09-25 13:00:00,25.9,663.0,6999.278609052453
2017-09-25 14:00:00,24.0,545.0,7138.8902410022865
2017-09-25 15:00:00,25.0,400.0,6875.097492667992
2017-09-25 16:00:00,25.3,248.0,6597.062635761655
2017-09-25 17:00:00,24.0,91.0,5247.257843462995
2017-09-25 18:00:00,23.0,11.0,4811.817470482172
2017-09-25 19:00:00,23.0,0.0,4568.017264996149
2017-09-25 20:00:00,23.0,0.0,2459.4964865871893
2017-09-25 21:00:00,21.0,0.0,360.5160396049496
2017-09-25 22:00:00,20.6,0.0,665.9283650993373
2017-09-25 23:00:00,20.0,0.0,558.0006927188018
2017-09-26 00:00:00,20.0,0.0,72.24861942260738
2017-09-26 01:00:00,19.6,0.0,61.144678537670266
2017-09-26 02:00:00,20.0,0.0,58.16368129956307
2017-09-26 03:00:00,20.0,0.0,63.610875317221236
2017-09-26 04:00:00,18.8,0.0,54.236758830874045
2017-09-26 05:00:00,19.0,0.0,89.74163106876833
2017-09-26 06:00:00,19.0,35.0,70.45063755022063
2017-09-26 07:00:00,17.9,150.0,106.67309866682186
2017-09-26 08:00:00,19.0,308.0,90.14608075600746
2017-09-26 09:00:00,21.0,449.0,3405.8879508756722
2017-09-26 10:00:00,23.0,564.0,4294.86321918545
2017-09-26 11:00:00,24.0,627.0,5046.120454550221
2017-09-26 12:00:00,24.0,642.0,5933.553006377497
2017-09-26 13:00:00,24.0,582.0,6721.186446617293
2017-09-26 14:00:00,24.0,467.0,5447.715856622968
2017-09-26 15:00:00,23.0,350.0,5196.243894707371
2017-09-26 16:00:00,23.0,204.0,4964.576871381612
2017-09-26 17:00:00,23.0,70.0,4311.702107328553
2017-09-26 18:00:00,22.0,7.0,3977.1551021314713
2017-09-26 19:00:00,22.0,0.0,3776.3379366035624
2017-09-26 20:00:00,22.0,0.0,2102.5849080865646
2017-09-26 21:00:00,21.0,0.0,286.06167364044234
2017-09-26 22:00:00,19.9,0.0,590.2508502740413
2017-09-26 23:00:00,20.0,0.0,553.9994600989966
2017-09-27 00:00:00,20.0,0.0,72.3669712099482
2017-09-27 01:00:00,19.1,0.0,0.9369003811901957
2017-09-27 02:00:00,19.0,0.0,35.875074879329695
2017-09-27 03:00:00,19.0,0.0,69.64775400350068
2017-09-27 04:00:00,17.9,0.0,31.96661634823471
2017-09-27 05:00:00,18.0,0.0,75.64781049150972
2017-09-27 06:00:00,18.0,39.0,62.96540763081662
2017-09-27 07:00:00,17.1,149.0,77.02978821779028
2017-09-27 08:00:00,18.0,310.0,65.68787378476647
2017-09-27 09:00:00,20.0,446.0,2618.4899411086694
2017-09-27 10:00:00,23.8,548.0,4247.116741092974
2017-09-27 11:00:00,24.0,616.0,4909.208064195378
2017-09-27 12:00:00,24.0,623.0,6748.066370987939
2017-09-27 13:00:00,25.2,584.0,7643.735807413585
2017-09-27 14:00:00,25.0,479.0,7020.442314518438
2017-09-27 15:00:00,25.0,328.0,6467.68534720016
2017-09-27 16:00:00,24.9,187.0,6369.345034237466
2017-09-27 17:00:00,24.0,71.0,5374.807377518275
2017-09-27 18:00:00,23.0,8.0,4590.713585655047
2017-09-27 19:00:00,22.2,0.0,4569.159274211316
2017-09-27 20:00:00,22.0,0.0,2664.2920522551226
2017-09-27 21:00:00,22.0,0.0,357.47728869066907
2017-09-27 22:00:00,22.0,0.0,616.0686689967076
2017-09-27 23:00:00,22.0,0.0,309.2174554625957
2017-09-28 00:00:00,21.0,0.0,55.44255531848567
2017-09-28 01:00:00,20.0,0.0,40.9075219994877
2017-09-28 02:00:00,20.0,0.0,66.44454849999248
2017-09-28 03:00:00,19.0,0.0,48.00983769949789
2017-09-28 04:00:00,19.0,0.0,33.14540887297922
2017-09-28 05:00:00,19.0,0.0,66.2516847039276
2017-09-28 06:00:00,18.0,31.0,40.03107195450095
2017-09-28 07:00:00,18.0,117.0,8.347162329014825
2017-09-28 08:00:00,19.0,228.0,31.836442857980167
2017-09-28 09:00:00,20.0,330.0,1805.486307175549
2017-09-28 10:00:00,20.7,387.0,3925.314709661426
2017-09-28 11:00:00,23.0,418.0,4989.763794905098
2017-09-28 12:00:00,24.0,479.0,6558.583360064232
2017-09-28 13:00:00,24.1,473.0,6256.224883537248
2017-09-28 14:00:00,24.0,377.0,5622.797891658937
2017-09-28 15:00:00,23.0,274.0,5295.152886760177
2017-09-28 16:00:00,23.2,162.0,5463.9815330344245
2017-09-28 17:00:00,23.0,58.0,4146.043531839798
2017-09-28 18:00:00,22.0,7.0,3519.911116066852
2017-09-28 19:00:00,21.8,0.0,3798.7662128905067
2017-09-28 20:00:00,21.0,0.0,2193.8818213882373
2017-09-28 21:00:00,22.0,0.0,352.7967772607623
2017-09-28 22:00:00,22.0,0.0,506.1157360414392
2017-09-28 23:00:00,21.0,0.0,523.6358989007125
2017-09-29 00:00:00,21.0,0.0,30.424528358349566
2017-09-29 01:00:00,20.0,0.0,0.0
